-1.00393836E-05,1.912058673E+00
-1.00387586E-05,1.911298469E+00
-1.00381336E-05,1.911360969E+00
-1.00375086E-05,1.911033163E+00
-1.00368836E-05,1.910570153E+00
-1.00362586E-05,1.910998724E+00
-1.00356336E-05,1.910965561E+00
-1.00350086E-05,1.910739796E+00
-1.00343836E-05,1.909770408E+00
-1.00337586E-05,1.908665816E+00
-1.00331336E-05,1.909290816E+00
-1.00325086E-05,1.909769133E+00
-1.00318836E-05,1.910136480E+00
-1.00312586E-05,1.910758929E+00
-1.00306336E-05,1.911485969E+00
-1.00300086E-05,1.913084184E+00
-1.00293836E-05,1.913070153E+00
-1.00287586E-05,1.911794643E+00
-1.00281336E-05,1.911252551E+00
-1.00275086E-05,1.911140306E+00
-1.00268836E-05,1.911983418E+00
-1.00262586E-05,1.912485969E+00
-1.00256336E-05,1.911849490E+00
-1.00250086E-05,1.911591837E+00
-1.00243836E-05,1.911940051E+00
-1.00237586E-05,1.912219388E+00
-1.00231336E-05,1.912181122E+00
-1.00225086E-05,1.911667092E+00
-1.00218836E-05,1.911163265E+00
-1.00212586E-05,1.911022959E+00
-1.00206336E-05,1.910655612E+00
-1.00200086E-05,1.910904337E+00
-1.00193836E-05,1.911786990E+00
-1.00187586E-05,1.912020408E+00
-1.00181336E-05,1.911896684E+00
-1.00175086E-05,1.911908163E+00
-1.00168836E-05,1.912335459E+00
-1.00162586E-05,1.912105867E+00
-1.00156336E-05,1.911276786E+00
-1.00150086E-05,1.911457908E+00
-1.00143836E-05,1.910974490E+00
-1.00137586E-05,1.910581633E+00
-1.00131336E-05,1.911368622E+00
-1.00125086E-05,1.911108418E+00
-1.00118836E-05,1.911756378E+00
-1.00112586E-05,1.913191327E+00
-1.00106336E-05,1.912813776E+00
-1.00100086E-05,1.912128827E+00
-1.00093836E-05,1.911510204E+00
-1.00087586E-05,1.910815051E+00
-1.00081336E-05,1.910752551E+00
-1.00075086E-05,1.911205357E+00
-1.00068836E-05,1.911836735E+00
-1.00062586E-05,1.911279337E+00
-1.00056336E-05,1.910742347E+00
-1.00050086E-05,1.911568878E+00
-1.00043836E-05,1.911257653E+00
-1.00037586E-05,1.910941327E+00
-1.00031336E-05,1.911678571E+00
-1.00025086E-05,1.911539541E+00
-1.00018836E-05,1.912160714E+00
-1.00012586E-05,1.912918367E+00
-1.00006336E-05,1.911622449E+00
-1.00000086E-05,1.910539541E+00
-9.9993836E-06,1.910658163E+00
-9.9987586E-06,1.910836735E+00
-9.9981336E-06,1.911372449E+00
-9.9975086E-06,1.911538265E+00
-9.9968836E-06,1.910952806E+00
-9.9962586E-06,1.911292092E+00
-9.9956336E-06,1.911756378E+00
-9.9950086E-06,1.911383929E+00
-9.9943836E-06,1.911364796E+00
-9.9937586E-06,1.911757653E+00
-9.9931336E-06,1.911508929E+00
-9.9925086E-06,1.910994898E+00
-9.9918836E-06,1.911872449E+00
-9.9912586E-06,1.912334184E+00
-9.9906336E-06,1.911247449E+00
-9.9900086E-06,1.911419643E+00
-9.9893836E-06,1.912039541E+00
-9.9887586E-06,1.912133929E+00
-9.9881336E-06,1.911985969E+00
-9.9875086E-06,1.910968112E+00
-9.9868836E-06,1.911441327E+00
-9.9862586E-06,1.912128827E+00
-9.9856336E-06,1.911302296E+00
-9.9850086E-06,1.911252551E+00
-9.9843836E-06,1.910760204E+00
-9.9837586E-06,1.910362245E+00
-9.9831336E-06,1.911057398E+00
-9.9825086E-06,1.910985969E+00
-9.9818836E-06,1.911163265E+00
-9.9812586E-06,1.911399235E+00
-9.9806336E-06,1.911806122E+00
-9.9800086E-06,1.913102041E+00
-9.9793836E-06,1.913121173E+00
-9.9787586E-06,1.912753827E+00
-9.9781336E-06,1.913219388E+00
-9.9775086E-06,1.913346939E+00
-9.9768836E-06,1.913219388E+00
-9.9762586E-06,1.912885204E+00
-9.9756336E-06,1.912585459E+00
-9.9750086E-06,1.912878827E+00
-9.9743836E-06,1.913345663E+00
-9.9737586E-06,1.913165816E+00
-9.9731336E-06,1.912482143E+00
-9.9725086E-06,1.912131378E+00
-9.9718836E-06,1.911408163E+00
-9.9712586E-06,1.910478316E+00
-9.9706336E-06,1.910343112E+00
-9.9700086E-06,1.910260204E+00
-9.9693836E-06,1.910544643E+00
-9.9687586E-06,1.911210459E+00
-9.9681336E-06,1.910927296E+00
-9.9675086E-06,1.910497449E+00
-9.9668836E-06,1.911014031E+00
-9.9662586E-06,1.910765306E+00
-9.9656336E-06,1.909848214E+00
-9.9650086E-06,1.910593112E+00
-9.9643836E-06,1.911122449E+00
-9.9637586E-06,1.910905612E+00
-9.9631336E-06,1.911494898E+00
-9.9625086E-06,1.911378827E+00
-9.9618836E-06,1.911744898E+00
-9.9612586E-06,1.912673469E+00
-9.9606336E-06,1.912522959E+00
-9.9600086E-06,1.912244898E+00
-9.9593836E-06,1.911172194E+00
-9.9587586E-06,1.909983418E+00
-9.9581336E-06,1.909433673E+00
-9.9575086E-06,1.909321429E+00
-9.9568836E-06,1.911188776E+00
-9.9562586E-06,1.912642857E+00
-9.9556336E-06,1.912654337E+00
-9.9550086E-06,1.913526786E+00
-9.9543836E-06,1.913695153E+00
-9.9537586E-06,1.913362245E+00
-9.9531336E-06,1.913808673E+00
-9.9525086E-06,1.913673469E+00
-9.9518836E-06,1.912655612E+00
-9.9512586E-06,1.911718112E+00
-9.9506336E-06,1.911353316E+00
-9.9500086E-06,1.911289541E+00
-9.9493836E-06,1.911868622E+00
-9.9487586E-06,1.912553571E+00
-9.9481336E-06,1.912596939E+00
-9.9475086E-06,1.913006378E+00
-9.9468836E-06,1.913243622E+00
-9.9462586E-06,1.912997449E+00
-9.9456336E-06,1.913473214E+00
-9.9450086E-06,1.913315051E+00
-9.9443836E-06,1.912505102E+00
-9.9437586E-06,1.913128827E+00
-9.9431336E-06,1.913517857E+00
-9.9425086E-06,1.913146684E+00
-9.9418836E-06,1.913913265E+00
-9.9412586E-06,1.913784439E+00
-9.9406336E-06,1.912506378E+00
-9.9400086E-06,1.912375000E+00
-9.9393836E-06,1.911832908E+00
-9.9387586E-06,1.911395408E+00
-9.9381336E-06,1.912413265E+00
-9.9375086E-06,1.912170918E+00
-9.9368836E-06,1.911437500E+00
-9.9362586E-06,1.911364796E+00
-9.9356336E-06,1.910719388E+00
-9.9350086E-06,1.911017857E+00
-9.9343836E-06,1.911964286E+00
-9.9337586E-06,1.912264031E+00
-9.9331336E-06,1.912270408E+00
-9.9325086E-06,1.912238520E+00
-9.9318836E-06,1.912257653E+00
-9.9312586E-06,1.911743622E+00
-9.9306336E-06,1.912110969E+00
-9.9300086E-06,1.913700255E+00
-9.9293836E-06,1.913498724E+00
-9.9287586E-06,1.912551020E+00
-9.9281336E-06,1.912978316E+00
-9.9275086E-06,1.913177296E+00
-9.9268836E-06,1.913206633E+00
-9.9262586E-06,1.913531888E+00
-9.9256336E-06,1.912793367E+00
-9.9250086E-06,1.912096939E+00
-9.9243836E-06,1.913059949E+00
-9.9237586E-06,1.913855867E+00
-9.9231336E-06,1.912719388E+00
-9.9225086E-06,1.910946429E+00
-9.9218836E-06,1.910440051E+00
-9.9212586E-06,1.910843112E+00
-9.9206336E-06,1.911661990E+00
-9.9200086E-06,1.912813776E+00
-9.9193836E-06,1.913323980E+00
-9.9187586E-06,1.913835459E+00
-9.9181336E-06,1.914381378E+00
-9.9175086E-06,1.914218112E+00
-9.9168836E-06,1.914169643E+00
-9.9162586E-06,1.913526786E+00
-9.9156336E-06,1.912867347E+00
-9.9150086E-06,1.913892857E+00
-9.9143836E-06,1.914721939E+00
-9.9137586E-06,1.914299745E+00
-9.9131336E-06,1.913491071E+00
-9.9125086E-06,1.912400510E+00
-9.9118836E-06,1.911515306E+00
-9.9112586E-06,1.910839286E+00
-9.9106336E-06,1.910258929E+00
-9.9100086E-06,1.910274235E+00
-9.9093836E-06,1.910153061E+00
-9.9087586E-06,1.909863520E+00
-9.9081336E-06,1.909747449E+00
-9.9075086E-06,1.909923469E+00
-9.9068836E-06,1.911117347E+00
-9.9062586E-06,1.911181122E+00
-9.9056336E-06,1.910904337E+00
-9.9050086E-06,1.912957908E+00
-9.9043836E-06,1.913670918E+00
-9.9037586E-06,1.912558673E+00
-9.9031336E-06,1.912187500E+00
-9.9025086E-06,1.911864796E+00
-9.9018836E-06,1.911697704E+00
-9.9012586E-06,1.912016582E+00
-9.9006336E-06,1.912186224E+00
-9.9000086E-06,1.911409439E+00
-9.8993836E-06,1.911070153E+00
-9.8987586E-06,1.911974490E+00
-9.8981336E-06,1.911707908E+00
-9.8975086E-06,1.910103316E+00
-9.8968836E-06,1.909141582E+00
-9.8962586E-06,1.909525510E+00
-9.8956336E-06,1.910099490E+00
-9.8950086E-06,1.909450255E+00
-9.8943836E-06,1.909693878E+00
-9.8937586E-06,1.911045918E+00
-9.8931336E-06,1.909783163E+00
-9.8925086E-06,1.909728316E+00
-9.8918836E-06,1.911045918E+00
-9.8912586E-06,1.907031888E+00
-9.8906336E-06,1.908480867E+00
-9.8900086E-06,1.916826531E+00
-9.8893836E-06,1.914373724E+00
-9.8887586E-06,1.909679847E+00
-9.8881336E-06,1.912459184E+00
-9.8875086E-06,1.911746173E+00
-9.8868836E-06,1.909153061E+00
-9.8862586E-06,1.909832908E+00
-9.8856336E-06,1.909974490E+00
-9.8850086E-06,1.908556122E+00
-9.8843836E-06,1.907391582E+00
-9.8837586E-06,1.907547194E+00
-9.8831336E-06,1.908593112E+00
-9.8825086E-06,1.908581633E+00
-9.8818836E-06,1.907825255E+00
-9.8812586E-06,1.908826531E+00
-9.8806336E-06,1.911021684E+00
-9.8800086E-06,1.912336735E+00
-9.8793836E-06,1.913022959E+00
-9.8787586E-06,1.914450255E+00
-9.8781336E-06,1.914406888E+00
-9.8775086E-06,1.912452806E+00
-9.8768836E-06,1.913558673E+00
-9.8762586E-06,1.915827806E+00
-9.8756336E-06,1.914408163E+00
-9.8750086E-06,1.912142857E+00
-9.8743836E-06,1.912149235E+00
-9.8737586E-06,1.913103316E+00
-9.8731336E-06,1.913521684E+00
-9.8725086E-06,1.912971939E+00
-9.8718836E-06,1.912363520E+00
-9.8712586E-06,1.912575255E+00
-9.8706336E-06,1.911608418E+00
-9.8700086E-06,1.910000000E+00
-9.8693836E-06,1.909576531E+00
-9.8687586E-06,1.909567602E+00
-9.8681336E-06,1.911210459E+00
-9.8675086E-06,1.913015306E+00
-9.8668836E-06,1.912303571E+00
-9.8662586E-06,1.911415816E+00
-9.8656336E-06,1.912014031E+00
-9.8650086E-06,1.913248724E+00
-9.8643836E-06,1.913088010E+00
-9.8637586E-06,1.911911990E+00
-9.8631336E-06,1.911686224E+00
-9.8625086E-06,1.911738520E+00
-9.8618836E-06,1.911636480E+00
-9.8612586E-06,1.911278061E+00
-9.8606336E-06,1.911681122E+00
-9.8600086E-06,1.912827806E+00
-9.8593836E-06,1.912233418E+00
-9.8587586E-06,1.911091837E+00
-9.8581336E-06,1.910788265E+00
-9.8575086E-06,1.910408163E+00
-9.8568836E-06,1.910565051E+00
-9.8562586E-06,1.909978316E+00
-9.8556336E-06,1.908549745E+00
-9.8550086E-06,1.909582908E+00
-9.8543836E-06,1.911980867E+00
-9.8537586E-06,1.913048469E+00
-9.8531336E-06,1.912960459E+00
-9.8525086E-06,1.912496173E+00
-9.8518836E-06,1.912535714E+00
-9.8512586E-06,1.913262755E+00
-9.8506336E-06,1.913308673E+00
-9.8500086E-06,1.912618622E+00
-9.8493836E-06,1.913139031E+00
-9.8487586E-06,1.913390306E+00
-9.8481336E-06,1.911760204E+00
-9.8475086E-06,1.910674745E+00
-9.8468836E-06,1.910373724E+00
-9.8462586E-06,1.910882653E+00
-9.8456336E-06,1.912327806E+00
-9.8450086E-06,1.912339286E+00
-9.8443836E-06,1.912172194E+00
-9.8437586E-06,1.912979592E+00
-9.8431336E-06,1.912941327E+00
-9.8425086E-06,1.912086735E+00
-9.8418836E-06,1.911621173E+00
-9.8412586E-06,1.911672194E+00
-9.8406336E-06,1.911730867E+00
-9.8400086E-06,1.912309949E+00
-9.8393836E-06,1.912779337E+00
-9.8387586E-06,1.913091837E+00
-9.8381336E-06,1.913933673E+00
-9.8375086E-06,1.914100765E+00
-9.8368836E-06,1.914474490E+00
-9.8362586E-06,1.914923469E+00
-9.8356336E-06,1.914281888E+00
-9.8350086E-06,1.914239796E+00
-9.8343836E-06,1.914021684E+00
-9.8337586E-06,1.912696429E+00
-9.8331336E-06,1.912322704E+00
-9.8325086E-06,1.912841837E+00
-9.8318836E-06,1.913144133E+00
-9.8312586E-06,1.912315051E+00
-9.8306336E-06,1.911639031E+00
-9.8300086E-06,1.913373724E+00
-9.8293836E-06,1.914030612E+00
-9.8287586E-06,1.912678571E+00
-9.8281336E-06,1.912262755E+00
-9.8275086E-06,1.911752551E+00
-9.8268836E-06,1.911391582E+00
-9.8262586E-06,1.912673469E+00
-9.8256336E-06,1.913887755E+00
-9.8250086E-06,1.913965561E+00
-9.8243836E-06,1.914732143E+00
-9.8237586E-06,1.915635204E+00
-9.8231336E-06,1.914701531E+00
-9.8225086E-06,1.913817602E+00
-9.8218836E-06,1.913355867E+00
-9.8212586E-06,1.912406888E+00
-9.8206336E-06,1.912161990E+00
-9.8200086E-06,1.911612245E+00
-9.8193836E-06,1.911163265E+00
-9.8187586E-06,1.912174745E+00
-9.8181336E-06,1.912139031E+00
-9.8175086E-06,1.911823980E+00
-9.8168836E-06,1.913220663E+00
-9.8162586E-06,1.913354592E+00
-9.8156336E-06,1.912808673E+00
-9.8150086E-06,1.913487245E+00
-9.8143836E-06,1.913233418E+00
-9.8137586E-06,1.912603316E+00
-9.8131336E-06,1.912692602E+00
-9.8125086E-06,1.912735969E+00
-9.8118836E-06,1.912780612E+00
-9.8112586E-06,1.912849490E+00
-9.8106336E-06,1.912613520E+00
-9.8100086E-06,1.911775510E+00
-9.8093836E-06,1.911150510E+00
-9.8087586E-06,1.910948980E+00
-9.8081336E-06,1.910455357E+00
-9.8075086E-06,1.910904337E+00
-9.8068836E-06,1.911954082E+00
-9.8062586E-06,1.911649235E+00
-9.8056336E-06,1.912048469E+00
-9.8050086E-06,1.913632653E+00
-9.8043836E-06,1.913571429E+00
-9.8037586E-06,1.913067602E+00
-9.8031336E-06,1.913170918E+00
-9.8025086E-06,1.913014031E+00
-9.8018836E-06,1.912964286E+00
-9.8012586E-06,1.912770408E+00
-9.8006336E-06,1.912286990E+00
-9.8000086E-06,1.911809949E+00
-9.7993836E-06,1.911850765E+00
-9.7987586E-06,1.912201531E+00
-9.7981336E-06,1.912197704E+00
-9.7975086E-06,1.912242347E+00
-9.7968836E-06,1.912140306E+00
-9.7962586E-06,1.912007653E+00
-9.7956336E-06,1.912678571E+00
-9.7950086E-06,1.912855867E+00
-9.7943836E-06,1.912211735E+00
-9.7937586E-06,1.912617347E+00
-9.7931336E-06,1.912831633E+00
-9.7925086E-06,1.911997449E+00
-9.7918836E-06,1.911931122E+00
-9.7912586E-06,1.911855867E+00
-9.7906336E-06,1.911440051E+00
-9.7900086E-06,1.911700255E+00
-9.7893836E-06,1.911784439E+00
-9.7887586E-06,1.912039541E+00
-9.7881336E-06,1.912436224E+00
-9.7875086E-06,1.912034439E+00
-9.7868836E-06,1.912494898E+00
-9.7862586E-06,1.913293367E+00
-9.7856336E-06,1.912535714E+00
-9.7850086E-06,1.911769133E+00
-9.7843836E-06,1.911539541E+00
-9.7837586E-06,1.911573980E+00
-9.7831336E-06,1.912007653E+00
-9.7825086E-06,1.912026786E+00
-9.7818836E-06,1.911821429E+00
-9.7812586E-06,1.911549745E+00
-9.7806336E-06,1.911809949E+00
-9.7800086E-06,1.912845663E+00
-9.7793836E-06,1.913057398E+00
-9.7787586E-06,1.912570153E+00
-9.7781336E-06,1.911670918E+00
-9.7775086E-06,1.910825255E+00
-9.7768836E-06,1.911543367E+00
-9.7762586E-06,1.912318878E+00
-9.7756336E-06,1.911948980E+00
-9.7750086E-06,1.911756378E+00
-9.7743836E-06,1.912693878E+00
-9.7737586E-06,1.913295918E+00
-9.7731336E-06,1.912389031E+00
-9.7725086E-06,1.912063776E+00
-9.7718836E-06,1.912255102E+00
-9.7712586E-06,1.912213010E+00
-9.7706336E-06,1.912776786E+00
-9.7700086E-06,1.912496173E+00
-9.7693836E-06,1.911951531E+00
-9.7687586E-06,1.912751276E+00
-9.7681336E-06,1.912757653E+00
-9.7675086E-06,1.912224490E+00
-9.7668836E-06,1.912707908E+00
-9.7662586E-06,1.912508929E+00
-9.7656336E-06,1.912184949E+00
-9.7650086E-06,1.912702806E+00
-9.7643836E-06,1.912607143E+00
-9.7637586E-06,1.912451531E+00
-9.7631336E-06,1.912323980E+00
-9.7625086E-06,1.911915816E+00
-9.7618836E-06,1.912145408E+00
-9.7612586E-06,1.912404337E+00
-9.7606336E-06,1.912640306E+00
-9.7600086E-06,1.913049745E+00
-9.7593836E-06,1.912889031E+00
-9.7587586E-06,1.912525510E+00
-9.7581336E-06,1.913178571E+00
-9.7575086E-06,1.916122449E+00
-9.7568836E-06,1.917409439E+00
-9.7562586E-06,1.911618622E+00
-9.7556336E-06,1.907096939E+00
-9.7550086E-06,1.911950255E+00
-9.7543836E-06,1.917383929E+00
-9.7537586E-06,1.916850765E+00
-9.7531336E-06,1.913702806E+00
-9.7525086E-06,1.911889031E+00
-9.7518836E-06,1.914145408E+00
-9.7512586E-06,1.917575255E+00
-9.7506336E-06,1.916531888E+00
-9.7500086E-06,1.913183673E+00
-9.7493836E-06,1.912838010E+00
-9.7487586E-06,1.914250000E+00
-9.7481336E-06,1.915211735E+00
-9.7475086E-06,1.915696429E+00
-9.7468836E-06,1.914441327E+00
-9.7462586E-06,1.913173469E+00
-9.7456336E-06,1.913348214E+00
-9.7450086E-06,1.912608418E+00
-9.7443836E-06,1.912336735E+00
-9.7437586E-06,1.914492347E+00
-9.7431336E-06,1.915626276E+00
-9.7425086E-06,1.914119898E+00
-9.7418836E-06,1.912864796E+00
-9.7412586E-06,1.912779337E+00
-9.7406336E-06,1.913159439E+00
-9.7400086E-06,1.914079082E+00
-9.7393836E-06,1.914029337E+00
-9.7387586E-06,1.912854592E+00
-9.7381336E-06,1.912658163E+00
-9.7375086E-06,1.913008929E+00
-9.7368836E-06,1.913077806E+00
-9.7362586E-06,1.913003827E+00
-9.7356336E-06,1.912563776E+00
-9.7350086E-06,1.912070153E+00
-9.7343836E-06,1.911441327E+00
-9.7337586E-06,1.910554847E+00
-9.7331336E-06,1.909997449E+00
-9.7325086E-06,1.910997449E+00
-9.7318836E-06,1.912651786E+00
-9.7312586E-06,1.911750000E+00
-9.7306336E-06,1.910248724E+00
-9.7300086E-06,1.911605867E+00
-9.7293836E-06,1.913197704E+00
-9.7287586E-06,1.913215561E+00
-9.7281336E-06,1.912897959E+00
-9.7275086E-06,1.911873724E+00
-9.7268836E-06,1.911108418E+00
-9.7262586E-06,1.911711735E+00
-9.7256336E-06,1.911586735E+00
-9.7250086E-06,1.911082908E+00
-9.7243836E-06,1.912184949E+00
-9.7237586E-06,1.912774235E+00
-9.7231336E-06,1.911741071E+00
-9.7225086E-06,1.911539541E+00
-9.7218836E-06,1.911585459E+00
-9.7212586E-06,1.910900510E+00
-9.7206336E-06,1.911133929E+00
-9.7200086E-06,1.910889031E+00
-9.7193836E-06,1.909817602E+00
-9.7187586E-06,1.910915816E+00
-9.7181336E-06,1.912225765E+00
-9.7175086E-06,1.911806122E+00
-9.7168836E-06,1.911994898E+00
-9.7162586E-06,1.911681122E+00
-9.7156336E-06,1.911139031E+00
-9.7150086E-06,1.912141582E+00
-9.7143836E-06,1.911802296E+00
-9.7137586E-06,1.911320153E+00
-9.7131336E-06,1.912286990E+00
-9.7125086E-06,1.911410714E+00
-9.7118836E-06,1.910391582E+00
-9.7112586E-06,1.910991071E+00
-9.7106336E-06,1.911294643E+00
-9.7100086E-06,1.911072704E+00
-9.7093836E-06,1.910414541E+00
-9.7087586E-06,1.910508929E+00
-9.7081336E-06,1.910789541E+00
-9.7075086E-06,1.910457908E+00
-9.7068836E-06,1.911692602E+00
-9.7062586E-06,1.911889031E+00
-9.7056336E-06,1.910355867E+00
-9.7050086E-06,1.912007653E+00
-9.7043836E-06,1.914137755E+00
-9.7037586E-06,1.913057398E+00
-9.7031336E-06,1.912246173E+00
-9.7025086E-06,1.912858418E+00
-9.7018836E-06,1.913038265E+00
-9.7012586E-06,1.912940051E+00
-9.7006336E-06,1.912262755E+00
-9.7000086E-06,1.911338010E+00
-9.6993836E-06,1.911778061E+00
-9.6987586E-06,1.912076531E+00
-9.6981336E-06,1.911308673E+00
-9.6975086E-06,1.910966837E+00
-9.6968836E-06,1.910760204E+00
-9.6962586E-06,1.910321429E+00
-9.6956336E-06,1.910724490E+00
-9.6950086E-06,1.911658163E+00
-9.6943836E-06,1.911729592E+00
-9.6937586E-06,1.912177296E+00
-9.6931336E-06,1.913007653E+00
-9.6925086E-06,1.912463010E+00
-9.6918836E-06,1.912373724E+00
-9.6912586E-06,1.912506378E+00
-9.6906336E-06,1.912044643E+00
-9.6900086E-06,1.912392857E+00
-9.6893836E-06,1.912392857E+00
-9.6887586E-06,1.912089286E+00
-9.6881336E-06,1.911885204E+00
-9.6875086E-06,1.911253827E+00
-9.6868836E-06,1.911553571E+00
-9.6862586E-06,1.912112245E+00
-9.6856336E-06,1.911876276E+00
-9.6850086E-06,1.911551020E+00
-9.6843836E-06,1.910832908E+00
-9.6837586E-06,1.910613520E+00
-9.6831336E-06,1.910508929E+00
-9.6825086E-06,1.910202806E+00
-9.6818836E-06,1.911058673E+00
-9.6812586E-06,1.910899235E+00
-9.6806336E-06,1.910900510E+00
-9.6800086E-06,1.913079082E+00
-9.6793836E-06,1.913394133E+00
-9.6787586E-06,1.912117347E+00
-9.6781336E-06,1.912137755E+00
-9.6775086E-06,1.912281888E+00
-9.6768836E-06,1.911974490E+00
-9.6762586E-06,1.912099490E+00
-9.6756336E-06,1.912144133E+00
-9.6750086E-06,1.911739796E+00
-9.6743836E-06,1.912163265E+00
-9.6737586E-06,1.912336735E+00
-9.6731336E-06,1.911387755E+00
-9.6725086E-06,1.910966837E+00
-9.6718836E-06,1.910460459E+00
-9.6712586E-06,1.909882653E+00
-9.6706336E-06,1.910474490E+00
-9.6700086E-06,1.910433673E+00
-9.6693836E-06,1.909561224E+00
-9.6687586E-06,1.910230867E+00
-9.6681336E-06,1.910952806E+00
-9.6675086E-06,1.910633929E+00
-9.6668836E-06,1.911205357E+00
-9.6662586E-06,1.911543367E+00
-9.6656336E-06,1.911483418E+00
-9.6650086E-06,1.912039541E+00
-9.6643836E-06,1.911789541E+00
-9.6637586E-06,1.911764031E+00
-9.6631336E-06,1.912192602E+00
-9.6625086E-06,1.911530612E+00
-9.6618836E-06,1.911302296E+00
-9.6612586E-06,1.911826531E+00
-9.6606336E-06,1.911553571E+00
-9.6600086E-06,1.911001276E+00
-9.6593836E-06,1.910868622E+00
-9.6587586E-06,1.910654337E+00
-9.6581336E-06,1.910366071E+00
-9.6575086E-06,1.910957908E+00
-9.6568836E-06,1.912066327E+00
-9.6562586E-06,1.911614796E+00
-9.6556336E-06,1.911511480E+00
-9.6550086E-06,1.913448980E+00
-9.6543836E-06,1.913903061E+00
-9.6537586E-06,1.913469388E+00
-9.6531336E-06,1.913696429E+00
-9.6525086E-06,1.912961735E+00
-9.6518836E-06,1.912586735E+00
-9.6512586E-06,1.912571429E+00
-9.6506336E-06,1.912220663E+00
-9.6500086E-06,1.912639031E+00
-9.6493836E-06,1.912538265E+00
-9.6487586E-06,1.912223214E+00
-9.6481336E-06,1.912670918E+00
-9.6475086E-06,1.912177296E+00
-9.6468836E-06,1.911446429E+00
-9.6462586E-06,1.911233418E+00
-9.6456336E-06,1.910815051E+00
-9.6450086E-06,1.910955357E+00
-9.6443836E-06,1.911516582E+00
-9.6437586E-06,1.912275510E+00
-9.6431336E-06,1.912970663E+00
-9.6425086E-06,1.912595663E+00
-9.6418836E-06,1.912668367E+00
-9.6412586E-06,1.913116071E+00
-9.6406336E-06,1.912151786E+00
-9.6400086E-06,1.912058673E+00
-9.6393836E-06,1.912862245E+00
-9.6387586E-06,1.912468112E+00
